link_id,tmc,time,speed
70,110P57833,22:00,66.8
70,110P57833,22:15,63.7
70,110P57833,22:30,65.1
70,110P57833,22:45,66.3
70,110P57833,23:00,66.3
70,110P57833,23:15,70.3
70,110P57833,23:30,65.9
70,110P57833,23:45,60.4
"68, 110, 25",110P57835,00:00,68.7
"68, 110, 25",110P57835,00:15,68.7
"68, 110, 25",110P57835,00:30,68.6
"68, 110, 25",110P57835,00:45,67.3
"68, 110, 25",110P57835,01:00,69.7
"68, 110, 25",110P57835,01:15,64.8
"68, 110, 25",110P57835,01:30,69.5
"68, 110, 25",110P57835,01:45,70.0
"68, 110, 25",110P57835,02:00,69.0
"68, 110, 25",110P57835,02:15,65.6
"68, 110, 25",110P57835,02:30,68.8
"68, 110, 25",110P57835,02:45,69.1
"68, 110, 25",110P57835,03:00,67.1
"68, 110, 25",110P57835,03:15,66.8
"68, 110, 25",110P57835,03:30,68.0
"68, 110, 25",110P57835,03:45,64.9
"68, 110, 25",110P57835,04:00,68.7
"68, 110, 25",110P57835,04:15,69.7
"68, 110, 25",110P57835,04:30,70.6
"68, 110, 25",110P57835,04:45,70.4
"68, 110, 25",110P57835,05:00,69.7
"68, 110, 25",110P57835,05:15,70.1
"68, 110, 25",110P57835,05:30,71.1
"68, 110, 25",110P57835,05:45,69.0
"68, 110, 25",110P57835,06:00,66.3
"68, 110, 25",110P57835,06:15,68.3
"68, 110, 25",110P57835,06:30,68.3
"68, 110, 25",110P57835,06:45,68.7
"68, 110, 25",110P57835,07:00,67.9
"68, 110, 25",110P57835,07:15,69.5
"68, 110, 25",110P57835,07:30,67.1
"68, 110, 25",110P57835,07:45,67.3
"68, 110, 25",110P57835,08:00,67.3
"68, 110, 25",110P57835,08:15,57.9
"68, 110, 25",110P57835,08:30,59.9
"68, 110, 25",110P57835,08:45,45.3
"68, 110, 25",110P57835,09:00,67.4
"68, 110, 25",110P57835,09:15,64.1
"68, 110, 25",110P57835,09:30,43.7
"68, 110, 25",110P57835,09:45,16.1
"68, 110, 25",110P57835,10:00,10.0
"68, 110, 25",110P57835,10:15,7.7
"68, 110, 25",110P57835,10:30,9.0
"68, 110, 25",110P57835,10:45,9.1
"68, 110, 25",110P57835,11:00,8.3
"68, 110, 25",110P57835,11:15,9.5
"68, 110, 25",110P57835,11:30,10.2
"68, 110, 25",110P57835,11:45,9.9
"68, 110, 25",110P57835,12:00,10.7
"68, 110, 25",110P57835,12:15,9.2
"68, 110, 25",110P57835,12:30,9.5
"68, 110, 25",110P57835,12:45,10.7
"68, 110, 25",110P57835,13:00,8.6
"68, 110, 25",110P57835,13:15,10.3
"68, 110, 25",110P57835,13:30,10.0
"68, 110, 25",110P57835,13:45,9.1
"68, 110, 25",110P57835,14:00,8.8
"68, 110, 25",110P57835,14:15,16.7
"68, 110, 25",110P57835,14:30,37.7
"68, 110, 25",110P57835,14:45,35.4
"68, 110, 25",110P57835,15:00,59.9
"68, 110, 25",110P57835,15:15,53.3
"68, 110, 25",110P57835,15:30,63.1
"68, 110, 25",110P57835,15:45,62.2
"68, 110, 25",110P57835,16:00,59.8
"68, 110, 25",110P57835,16:15,31.1
"68, 110, 25",110P57835,16:30,35.4
"68, 110, 25",110P57835,16:45,22.5
"68, 110, 25",110P57835,17:00,25.1
"68, 110, 25",110P57835,17:15,22.7
"68, 110, 25",110P57835,17:30,21.4
"68, 110, 25",110P57835,17:45,47.3
"68, 110, 25",110P57835,18:00,63.6
"68, 110, 25",110P57835,18:15,66.5
"68, 110, 25",110P57835,18:30,64.5
"68, 110, 25",110P57835,18:45,52.8
"68, 110, 25",110P57835,19:00,40.7
"68, 110, 25",110P57835,19:15,65.3
"68, 110, 25",110P57835,19:30,68.3
"68, 110, 25",110P57835,19:45,66.7
"68, 110, 25",110P57835,20:00,68.6
"68, 110, 25",110P57835,20:15,65.9
"68, 110, 25",110P57835,20:30,63.0
"68, 110, 25",110P57835,20:45,66.5
"68, 110, 25",110P57835,21:00,67.2
"68, 110, 25",110P57835,21:15,68.0
"68, 110, 25",110P57835,21:30,63.1
"68, 110, 25",110P57835,21:45,66.5
"68, 110, 25",110P57835,22:00,67.1
"68, 110, 25",110P57835,22:15,66.5
"68, 110, 25",110P57835,22:30,64.5
"68, 110, 25",110P57835,22:45,66.5
"68, 110, 25",110P57835,23:00,67.3
"68, 110, 25",110P57835,23:15,69.5
"68, 110, 25",110P57835,23:30,67.8
"68, 110, 25",110P57835,23:45,61.8
66,110P57839,00:00,42.0
66,110P57839,00:15,41.5
66,110P57839,00:30,35.1
66,110P57839,00:45,35.0
66,110P57839,01:00,35.5
66,110P57839,01:15,42.0
66,110P57839,01:30,42.0
66,110P57839,01:45,42.0
66,110P57839,02:00,42.0
66,110P57839,02:15,41.8
66,110P57839,02:30,40.4
66,110P57839,02:45,38.7
66,110P57839,03:00,30.0
66,110P57839,03:15,32.7
66,110P57839,03:30,37.0
66,110P57839,03:45,42.6
66,110P57839,04:00,48.1
66,110P57839,04:15,41.1
66,110P57839,04:30,38.8
66,110P57839,04:45,39.8
66,110P57839,05:00,41.1
66,110P57839,05:15,47.5
66,110P57839,05:30,45.9
66,110P57839,05:45,41.3
66,110P57839,06:00,40.7
66,110P57839,06:15,41.3
66,110P57839,06:30,43.1
66,110P57839,06:45,45.7
66,110P57839,07:00,46.3
66,110P57839,07:15,38.0
66,110P57839,07:30,38.1
66,110P57839,07:45,40.9
66,110P57839,08:00,42.2
66,110P57839,08:15,38.8
66,110P57839,08:30,37.2
66,110P57839,08:45,37.6
66,110P57839,09:00,37.7
66,110P57839,09:15,44.3
66,110P57839,09:30,41.4
66,110P57839,09:45,39.8
66,110P57839,10:00,40.4
66,110P57839,10:15,42.6
66,110P57839,10:30,42.4
66,110P57839,10:45,42.8
66,110P57839,11:00,39.3
66,110P57839,11:15,42.0
66,110P57839,11:30,40.7
66,110P57839,11:45,37.0
66,110P57839,12:00,34.5
66,110P57839,12:15,35.6
66,110P57839,12:30,38.5
66,110P57839,12:45,36.8
66,110P57839,13:00,32.3
66,110P57839,13:15,33.8
66,110P57839,13:30,38.9
66,110P57839,13:45,39.4
66,110P57839,14:00,37.8
66,110P57839,14:15,38.5
66,110P57839,14:30,39.1
66,110P57839,14:45,37.9
66,110P57839,15:00,36.0
66,110P57839,15:15,35.3
66,110P57839,15:30,34.6
66,110P57839,15:45,40.3
66,110P57839,16:00,43.7
66,110P57839,16:15,47.7
66,110P57839,16:30,50.0
66,110P57839,16:45,38.0
66,110P57839,17:00,39.2
66,110P57839,17:15,39.5
66,110P57839,17:30,39.5
66,110P57839,17:45,39.7
66,110P57839,18:00,41.7
66,110P57839,18:15,41.5
66,110P57839,18:30,42.1
66,110P57839,18:45,40.5
66,110P57839,19:00,36.7
66,110P57839,19:15,35.5
66,110P57839,19:30,36.3
66,110P57839,19:45,40.0
66,110P57839,20:00,45.3
66,110P57839,20:15,45.0
66,110P57839,20:30,44.7
66,110P57839,20:45,43.6
66,110P57839,21:00,42.9
66,110P57839,21:15,41.0
66,110P57839,21:30,41.0
66,110P57839,21:45,47.8
66,110P57839,22:00,45.4
66,110P57839,22:15,43.9
66,110P57839,22:30,45.2
66,110P57839,22:45,44.4
66,110P57839,23:00,35.3
66,110P57839,23:15,34.1
66,110P57839,23:30,35.0
66,110P57839,23:45,36.7
67,110P57841,00:00,47.7
67,110P57841,00:15,52.9
67,110P57841,00:30,47.1
67,110P57841,00:45,50.2
67,110P57841,01:00,51.7
67,110P57841,01:15,52.0
67,110P57841,01:30,52.0
67,110P57841,01:45,52.0
67,110P57841,02:00,52.0
67,110P57841,02:15,52.7
67,110P57841,02:30,53.0
67,110P57841,02:45,58.6
67,110P57841,03:00,57.9
67,110P57841,03:15,56.0
67,110P57841,03:30,51.7
67,110P57841,03:45,50.5
67,110P57841,04:00,49.0
67,110P57841,04:15,49.4
67,110P57841,04:30,52.3
67,110P57841,04:45,50.7
67,110P57841,05:00,53.9
67,110P57841,05:15,50.5
67,110P57841,05:30,48.5
67,110P57841,05:45,48.7
67,110P57841,06:00,43.0
67,110P57841,06:15,37.5
67,110P57841,06:30,36.9
67,110P57841,06:45,30.3
67,110P57841,07:00,39.2
67,110P57841,07:15,34.7
67,110P57841,07:30,24.7
67,110P57841,07:45,34.0
67,110P57841,08:00,33.2
67,110P57841,08:15,38.1
67,110P57841,08:30,34.1
67,110P57841,08:45,46.5
67,110P57841,09:00,44.7
67,110P57841,09:15,48.1
67,110P57841,09:30,53.2
67,110P57841,09:45,54.5
67,110P57841,10:00,48.0
67,110P57841,10:15,48.9
67,110P57841,10:30,54.7
67,110P57841,10:45,51.1
67,110P57841,11:00,52.5
67,110P57841,11:15,52.9
67,110P57841,11:30,54.9
67,110P57841,11:45,54.1
67,110P57841,12:00,50.9
67,110P57841,12:15,48.4
67,110P57841,12:30,45.8
67,110P57841,12:45,30.2
67,110P57841,13:00,13.9
67,110P57841,13:15,14.5
67,110P57841,13:30,32.1
67,110P57841,13:45,41.2
67,110P57841,14:00,35.0
67,110P57841,14:15,21.3
67,110P57841,14:30,31.7
67,110P57841,14:45,32.9
67,110P57841,15:00,18.2
67,110P57841,15:15,32.7
67,110P57841,15:30,42.0
67,110P57841,15:45,41.7
67,110P57841,16:00,50.3
67,110P57841,16:15,49.3
67,110P57841,16:30,50.5
67,110P57841,16:45,48.1
67,110P57841,17:00,51.2
67,110P57841,17:15,47.3
67,110P57841,17:30,43.2
67,110P57841,17:45,48.8
67,110P57841,18:00,48.1
67,110P57841,18:15,52.6
67,110P57841,18:30,56.3
67,110P57841,18:45,52.8
67,110P57841,19:00,48.6
67,110P57841,19:15,52.5
67,110P57841,19:30,53.6
67,110P57841,19:45,48.7
67,110P57841,20:00,45.7
67,110P57841,20:15,49.4
67,110P57841,20:30,49.1
67,110P57841,20:45,49.1
67,110P57841,21:00,47.7
67,110P57841,21:15,51.1
67,110P57841,21:30,55.3
67,110P57841,21:45,53.4
67,110P57841,22:00,48.8
67,110P57841,22:15,49.1
67,110P57841,22:30,59.1
67,110P57841,22:45,61.3
67,110P57841,23:00,56.3
67,110P57841,23:15,41.6
67,110P57841,23:30,51.9
67,110P57841,23:45,47.4
28,110P57843,00:00,43.8
28,110P57843,00:15,49.7
28,110P57843,00:30,47.3
28,110P57843,00:45,45.1
28,110P57843,01:00,46.7
28,110P57843,01:15,47.9
28,110P57843,01:30,48.0
28,110P57843,01:45,45.7
28,110P57843,02:00,48.0
28,110P57843,02:15,45.3
28,110P57843,02:30,43.2
28,110P57843,02:45,52.2
28,110P57843,03:00,55.9
28,110P57843,03:15,51.1
28,110P57843,03:30,48.6
28,110P57843,03:45,47.0
28,110P57843,04:00,46.1
28,110P57843,04:15,48.8
28,110P57843,04:30,44.8
28,110P57843,04:45,37.5
28,110P57843,05:00,41.5
28,110P57843,05:15,40.5
28,110P57843,05:30,39.8
28,110P57843,05:45,37.0
28,110P57843,06:00,35.5
28,110P57843,06:15,23.6
28,110P57843,06:30,22.5
28,110P57843,06:45,17.5
28,110P57843,07:00,23.7
28,110P57843,07:15,24.4
28,110P57843,07:30,15.4
28,110P57843,07:45,23.7
28,110P57843,08:00,24.7
28,110P57843,08:15,28.8
28,110P57843,08:30,24.3
28,110P57843,08:45,39.9
28,110P57843,09:00,41.3
28,110P57843,09:15,43.0
28,110P57843,09:30,47.7
28,110P57843,09:45,45.3
28,110P57843,10:00,42.5
28,110P57843,10:15,44.1
28,110P57843,10:30,48.3
28,110P57843,10:45,43.9
28,110P57843,11:00,44.3
28,110P57843,11:15,46.0
28,110P57843,11:30,46.9
28,110P57843,11:45,47.0
28,110P57843,12:00,46.1
28,110P57843,12:15,40.3
28,110P57843,12:30,35.5
28,110P57843,12:45,15.7
28,110P57843,13:00,8.8
28,110P57843,13:15,9.9
28,110P57843,13:30,27.5
28,110P57843,13:45,29.9
28,110P57843,14:00,31.2
28,110P57843,14:15,13.6
28,110P57843,14:30,19.3
28,110P57843,14:45,21.7
28,110P57843,15:00,11.6
28,110P57843,15:15,23.7
28,110P57843,15:30,38.1
28,110P57843,15:45,36.1
28,110P57843,16:00,47.6
28,110P57843,16:15,43.0
28,110P57843,16:30,42.6
28,110P57843,16:45,40.6
28,110P57843,17:00,46.2
28,110P57843,17:15,43.2
28,110P57843,17:30,39.5
28,110P57843,17:45,43.1
28,110P57843,18:00,41.1
28,110P57843,18:15,47.5
28,110P57843,18:30,49.1
28,110P57843,18:45,50.0
28,110P57843,19:00,46.1
28,110P57843,19:15,44.7
28,110P57843,19:30,47.0
28,110P57843,19:45,45.1
28,110P57843,20:00,42.7
28,110P57843,20:15,45.7
28,110P57843,20:30,44.9
28,110P57843,20:45,42.4
28,110P57843,21:00,42.2
28,110P57843,21:15,43.7
28,110P57843,21:30,48.0
28,110P57843,21:45,47.9
28,110P57843,22:00,45.5
28,110P57843,22:15,47.1
28,110P57843,22:30,56.5
28,110P57843,22:45,56.9
28,110P57843,23:00,49.1
28,110P57843,23:15,31.9
28,110P57843,23:30,43.5
28,110P57843,23:45,48.9
29,110P57845,00:00,31.7
29,110P57845,00:15,31.9
29,110P57845,00:30,35.0
29,110P57845,00:45,38.5
29,110P57845,01:00,38.0
29,110P57845,01:15,36.0
29,110P57845,01:30,36.0
29,110P57845,01:45,36.0
29,110P57845,02:00,36.0
29,110P57845,02:15,36.0
29,110P57845,02:30,36.0
29,110P57845,02:45,36.0
29,110P57845,03:00,36.0
29,110P57845,03:15,36.0
29,110P57845,03:30,35.2
29,110P57845,03:45,32.9
29,110P57845,04:00,38.7
29,110P57845,04:15,42.6
29,110P57845,04:30,36.8
29,110P57845,04:45,31.0
29,110P57845,05:00,32.7
29,110P57845,05:15,30.3
29,110P57845,05:30,30.7
29,110P57845,05:45,32.0
29,110P57845,06:00,31.2
29,110P57845,06:15,29.4
29,110P57845,06:30,28.9
29,110P57845,06:45,28.4
29,110P57845,07:00,28.3
29,110P57845,07:15,29.9
29,110P57845,07:30,29.7
29,110P57845,07:45,29.1
29,110P57845,08:00,27.7
29,110P57845,08:15,33.1
29,110P57845,08:30,29.0
29,110P57845,08:45,34.3
29,110P57845,09:00,31.1
29,110P57845,09:15,30.3
29,110P57845,09:30,30.5
29,110P57845,09:45,30.9
29,110P57845,10:00,34.9
29,110P57845,10:15,32.0
29,110P57845,10:30,32.1
29,110P57845,10:45,30.8
29,110P57845,11:00,33.9
29,110P57845,11:15,31.6
29,110P57845,11:30,33.0
29,110P57845,11:45,34.1
29,110P57845,12:00,29.7
29,110P57845,12:15,29.8
29,110P57845,12:30,31.6
29,110P57845,12:45,29.3
29,110P57845,13:00,29.3
29,110P57845,13:15,26.1
29,110P57845,13:30,23.7
29,110P57845,13:45,29.0
29,110P57845,14:00,30.7
29,110P57845,14:15,24.2
29,110P57845,14:30,30.0
29,110P57845,14:45,27.7
29,110P57845,15:00,27.0
29,110P57845,15:15,26.3
29,110P57845,15:30,29.5
29,110P57845,15:45,30.0
29,110P57845,16:00,29.6
29,110P57845,16:15,30.9
29,110P57845,16:30,31.0
29,110P57845,16:45,30.3
29,110P57845,17:00,29.3
29,110P57845,17:15,28.7
29,110P57845,17:30,28.9
29,110P57845,17:45,29.3
29,110P57845,18:00,35.2
29,110P57845,18:15,35.7
29,110P57845,18:30,32.9
29,110P57845,18:45,33.8
29,110P57845,19:00,34.2
29,110P57845,19:15,33.5
29,110P57845,19:30,33.0
29,110P57845,19:45,29.4
29,110P57845,20:00,30.0
29,110P57845,20:15,32.8
29,110P57845,20:30,33.8
29,110P57845,20:45,33.5
29,110P57845,21:00,29.7
29,110P57845,21:15,29.9
29,110P57845,21:30,33.9
29,110P57845,21:45,31.9
29,110P57845,22:00,29.3
29,110P57845,22:15,30.0
29,110P57845,22:30,30.9
29,110P57845,22:45,31.0
29,110P57845,23:00,31.0
29,110P57845,23:15,32.3
29,110P57845,23:30,37.0
29,110P57845,23:45,34.9
30,110P57847,00:00,53.2
30,110P57847,00:15,57.5
30,110P57847,00:30,55.1
30,110P57847,00:45,50.2
30,110P57847,01:00,52.5
30,110P57847,01:15,52.7
30,110P57847,01:30,52.9
30,110P57847,01:45,51.9
30,110P57847,02:00,55.0
30,110P57847,02:15,50.3
30,110P57847,02:30,48.8
30,110P57847,02:45,54.9
30,110P57847,03:00,58.1
30,110P57847,03:15,55.7
30,110P57847,03:30,54.4
30,110P57847,03:45,52.7
30,110P57847,04:00,50.9
30,110P57847,04:15,55.3
30,110P57847,04:30,52.9
30,110P57847,04:45,44.5
30,110P57847,05:00,41.2
30,110P57847,05:15,40.8
30,110P57847,05:30,38.3
30,110P57847,05:45,36.1
30,110P57847,06:00,32.9
30,110P57847,06:15,22.3
30,110P57847,06:30,21.7
30,110P57847,06:45,18.4
30,110P57847,07:00,16.5
30,110P57847,07:15,20.5
30,110P57847,07:30,16.9
30,110P57847,07:45,20.1
30,110P57847,08:00,24.7
30,110P57847,08:15,25.1
30,110P57847,08:30,19.2
30,110P57847,08:45,35.7
30,110P57847,09:00,45.7
30,110P57847,09:15,46.0
30,110P57847,09:30,49.5
30,110P57847,09:45,44.1
30,110P57847,10:00,43.5
30,110P57847,10:15,48.8
30,110P57847,10:30,50.0
30,110P57847,10:45,46.9
30,110P57847,11:00,47.5
30,110P57847,11:15,47.5
30,110P57847,11:30,48.5
30,110P57847,11:45,50.5
30,110P57847,12:00,50.5
30,110P57847,12:15,44.7
30,110P57847,12:30,31.9
30,110P57847,12:45,10.0
30,110P57847,13:00,7.7
30,110P57847,13:15,9.5
30,110P57847,13:30,26.4
30,110P57847,13:45,24.3
30,110P57847,14:00,30.1
30,110P57847,14:15,14.9
30,110P57847,14:30,10.9
30,110P57847,14:45,12.0
30,110P57847,15:00,9.5
30,110P57847,15:15,15.8
30,110P57847,15:30,36.0
30,110P57847,15:45,34.1
30,110P57847,16:00,44.7
30,110P57847,16:15,44.9
30,110P57847,16:30,37.7
30,110P57847,16:45,41.9
30,110P57847,17:00,50.3
30,110P57847,17:15,46.1
30,110P57847,17:30,45.3
30,110P57847,17:45,44.5
30,110P57847,18:00,40.1
30,110P57847,18:15,49.9
30,110P57847,18:30,52.1
30,110P57847,18:45,53.9
30,110P57847,19:00,50.4
30,110P57847,19:15,50.1
30,110P57847,19:30,51.8
30,110P57847,19:45,45.7
30,110P57847,20:00,43.2
30,110P57847,20:15,44.7
30,110P57847,20:30,48.2
30,110P57847,20:45,46.8
30,110P57847,21:00,44.9
30,110P57847,21:15,47.3
30,110P57847,21:30,48.6
30,110P57847,21:45,51.9
30,110P57847,22:00,51.5
30,110P57847,22:15,49.6
30,110P57847,22:30,57.7
30,110P57847,22:45,61.0
30,110P57847,23:00,54.6
30,110P57847,23:15,45.6
30,110P57847,23:30,51.2
30,110P57847,23:45,59.5
75,110P57849,00:00,59.5
75,110P57849,00:15,60.7
75,110P57849,00:30,60.8
75,110P57849,00:45,55.9
75,110P57849,01:00,56.6
75,110P57849,01:15,56.6
75,110P57849,01:30,59.8
75,110P57849,01:45,60.8
75,110P57849,02:00,67.9
75,110P57849,02:15,59.4
75,110P57849,02:30,55.0
75,110P57849,02:45,59.6
75,110P57849,03:00,61.7
75,110P57849,03:15,60.2
75,110P57849,03:30,60.4
75,110P57849,03:45,58.3
75,110P57849,04:00,57.0
75,110P57849,04:15,63.2
75,110P57849,04:30,61.8
75,110P57849,04:45,57.4
75,110P57849,05:00,52.9
75,110P57849,05:15,47.5
75,110P57849,05:30,37.5
75,110P57849,05:45,34.6
75,110P57849,06:00,28.3
75,110P57849,06:15,23.7
75,110P57849,06:30,21.7
75,110P57849,06:45,19.5
75,110P57849,07:00,16.5
75,110P57849,07:15,17.5
75,110P57849,07:30,20.5
75,110P57849,07:45,18.5
75,110P57849,08:00,21.6
75,110P57849,08:15,20.2
75,110P57849,08:30,19.5
75,110P57849,08:45,29.1
75,110P57849,09:00,54.1
75,110P57849,09:15,54.3
75,110P57849,09:30,56.3
75,110P57849,09:45,54.0
75,110P57849,10:00,51.3
75,110P57849,10:15,54.7
75,110P57849,10:30,54.9
75,110P57849,10:45,51.3
75,110P57849,11:00,52.4
75,110P57849,11:15,53.9
75,110P57849,11:30,54.7
75,110P57849,11:45,57.4
75,110P57849,12:00,54.1
75,110P57849,12:15,51.0
75,110P57849,12:30,18.5
75,110P57849,12:45,8.9
75,110P57849,13:00,8.9
75,110P57849,13:15,10.6
75,110P57849,13:30,25.7
75,110P57849,13:45,20.4
75,110P57849,14:00,20.7
75,110P57849,14:15,11.7
75,110P57849,14:30,10.4
75,110P57849,14:45,11.5
75,110P57849,15:00,11.9
75,110P57849,15:15,12.9
75,110P57849,15:30,33.1
75,110P57849,15:45,34.5
75,110P57849,16:00,29.5
75,110P57849,16:15,41.6
75,110P57849,16:30,29.9
75,110P57849,16:45,39.3
75,110P57849,17:00,55.0
75,110P57849,17:15,48.9
75,110P57849,17:30,48.8
75,110P57849,17:45,51.3
75,110P57849,18:00,40.1
75,110P57849,18:15,56.2
75,110P57849,18:30,58.5
75,110P57849,18:45,62.1
75,110P57849,19:00,56.3
75,110P57849,19:15,56.5
75,110P57849,19:30,56.7
75,110P57849,19:45,41.5
75,110P57849,20:00,39.5
75,110P57849,20:15,38.2
75,110P57849,20:30,43.0
75,110P57849,20:45,51.9
75,110P57849,21:00,55.9
75,110P57849,21:15,52.7
75,110P57849,21:30,51.3
75,110P57849,21:45,57.1
75,110P57849,22:00,57.4
75,110P57849,22:15,51.0
75,110P57849,22:30,57.6
75,110P57849,22:45,61.1
75,110P57849,23:00,57.9
75,110P57849,23:15,54.7
75,110P57849,23:30,56.5
75,110P57849,23:45,60.1
72,110P57851,00:00,49.7
72,110P57851,00:15,48.9
72,110P57851,00:30,47.1
72,110P57851,00:45,46.1
72,110P57851,01:00,45.2
72,110P57851,01:15,45.8
72,110P57851,01:30,45.9
72,110P57851,01:45,46.1
72,110P57851,02:00,51.8
72,110P57851,02:15,50.8
72,110P57851,02:30,53.5
72,110P57851,02:45,53.7
72,110P57851,03:00,52.0
72,110P57851,03:15,46.2
72,110P57851,03:30,39.7
72,110P57851,03:45,41.3
72,110P57851,04:00,43.0
72,110P57851,04:15,45.5
72,110P57851,04:30,46.1
72,110P57851,04:45,49.4
72,110P57851,05:00,49.0
72,110P57851,05:15,47.7
72,110P57851,05:30,45.0
72,110P57851,05:45,42.5
72,110P57851,06:00,42.7
72,110P57851,06:15,41.6
72,110P57851,06:30,45.2
72,110P57851,06:45,44.4
72,110P57851,07:00,45.0
72,110P57851,07:15,45.3
72,110P57851,07:30,34.3
72,110P57851,07:45,39.1
72,110P57851,08:00,40.8
72,110P57851,08:15,42.7
72,110P57851,08:30,38.7
72,110P57851,08:45,36.9
72,110P57851,09:00,43.3
72,110P57851,09:15,46.8
72,110P57851,09:30,44.1
72,110P57851,09:45,41.3
72,110P57851,10:00,43.5
72,110P57851,10:15,39.3
72,110P57851,10:30,36.2
72,110P57851,10:45,32.5
72,110P57851,11:00,33.0
72,110P57851,11:15,39.1
72,110P57851,11:30,40.8
72,110P57851,11:45,37.1
72,110P57851,12:00,35.5
72,110P57851,12:15,33.7
72,110P57851,12:30,39.9
72,110P57851,12:45,40.4
72,110P57851,13:00,38.5
72,110P57851,13:15,42.3
72,110P57851,13:30,36.9
72,110P57851,13:45,38.7
72,110P57851,14:00,41.9
72,110P57851,14:15,34.6
72,110P57851,14:30,25.5
72,110P57851,14:45,30.1
72,110P57851,15:00,33.9
72,110P57851,15:15,23.4
72,110P57851,15:30,33.4
72,110P57851,15:45,28.5
72,110P57851,16:00,32.0
72,110P57851,16:15,30.2
72,110P57851,16:30,25.2
72,110P57851,16:45,26.6
72,110P57851,17:00,27.9
72,110P57851,17:15,33.1
72,110P57851,17:30,24.8
72,110P57851,17:45,31.4
72,110P57851,18:00,33.3
72,110P57851,18:15,32.9
72,110P57851,18:30,36.3
72,110P57851,18:45,40.3
72,110P57851,19:00,40.8
72,110P57851,19:15,42.0
72,110P57851,19:30,44.4
72,110P57851,19:45,43.6
72,110P57851,20:00,43.3
72,110P57851,20:15,46.5
72,110P57851,20:30,42.7
72,110P57851,20:45,45.9
72,110P57851,21:00,44.6
72,110P57851,21:15,44.0
72,110P57851,21:30,42.0
72,110P57851,21:45,40.7
72,110P57851,22:00,36.3
72,110P57851,22:15,30.9
72,110P57851,22:30,28.5
72,110P57851,22:45,28.0
72,110P57851,23:00,34.3
72,110P57851,23:15,38.5
72,110P57851,23:30,37.9
72,110P57851,23:45,40.9
37,110P57853,00:00,34.5
37,110P57853,00:15,33.1
37,110P57853,00:30,34.0
37,110P57853,00:45,34.0
37,110P57853,01:00,31.2
37,110P57853,01:15,25.3
37,110P57853,01:30,28.5
37,110P57853,01:45,30.0
37,110P57853,02:00,30.0
37,110P57853,02:15,30.0
37,110P57853,02:30,30.0
37,110P57853,02:45,30.4
37,110P57853,03:00,34.9
37,110P57853,03:15,37.1
37,110P57853,03:30,38.6
37,110P57853,03:45,39.0
37,110P57853,04:00,39.0
37,110P57853,04:15,39.0
37,110P57853,04:30,38.5
37,110P57853,04:45,35.0
37,110P57853,05:00,35.3
37,110P57853,05:15,35.8
37,110P57853,05:30,35.0
37,110P57853,05:45,35.0
37,110P57853,06:00,35.5
37,110P57853,06:15,37.0
37,110P57853,06:30,37.0
37,110P57853,06:45,36.9
37,110P57853,07:00,37.4
37,110P57853,07:15,39.0
37,110P57853,07:30,39.0
37,110P57853,07:45,39.0
37,110P57853,08:00,40.6
37,110P57853,08:15,38.1
37,110P57853,08:30,38.9
37,110P57853,08:45,38.2
37,110P57853,09:00,35.0
37,110P57853,09:15,37.8
37,110P57853,09:30,42.3
37,110P57853,09:45,40.4
37,110P57853,10:00,40.0
37,110P57853,10:15,38.4
37,110P57853,10:30,37.7
37,110P57853,10:45,36.3
37,110P57853,11:00,34.4
37,110P57853,11:15,35.1
37,110P57853,11:30,35.7
37,110P57853,11:45,33.0
37,110P57853,12:00,34.6
37,110P57853,12:15,31.4
37,110P57853,12:30,33.3
37,110P57853,12:45,35.0
37,110P57853,13:00,35.9
37,110P57853,13:15,36.9
37,110P57853,13:30,37.3
37,110P57853,13:45,32.7
37,110P57853,14:00,30.0
37,110P57853,14:15,32.8
37,110P57853,14:30,35.9
37,110P57853,14:45,37.7
37,110P57853,15:00,35.0
37,110P57853,15:15,34.9
37,110P57853,15:30,32.0
37,110P57853,15:45,34.3
37,110P57853,16:00,35.3
37,110P57853,16:15,36.1
37,110P57853,16:30,40.3
37,110P57853,16:45,39.9
37,110P57853,17:00,38.5
37,110P57853,17:15,42.4
37,110P57853,17:30,38.7
37,110P57853,17:45,37.3
37,110P57853,18:00,36.3
37,110P57853,18:15,38.0
37,110P57853,18:30,37.0
37,110P57853,18:45,37.9
37,110P57853,19:00,35.2
37,110P57853,19:15,35.3
37,110P57853,19:30,39.8
37,110P57853,19:45,41.1
37,110P57853,20:00,39.2
37,110P57853,20:15,38.6
37,110P57853,20:30,38.9
37,110P57853,20:45,40.7
37,110P57853,21:00,34.7
37,110P57853,21:15,31.1
37,110P57853,21:30,36.6
37,110P57853,21:45,34.6
37,110P57853,22:00,30.5
37,110P57853,22:15,25.7
37,110P57853,22:30,30.8
37,110P57853,22:45,32.8
37,110P57853,23:00,29.9
37,110P57853,23:15,25.9
37,110P57853,23:30,25.3
37,110P57853,23:45,27.9
6,110P57855,00:00,32.8
6,110P57855,00:15,32.0
6,110P57855,00:30,34.0
6,110P57855,00:45,35.7
6,110P57855,01:00,36.7
6,110P57855,01:15,36.8
6,110P57855,01:30,37.0
6,110P57855,01:45,36.1
6,110P57855,02:00,36.0
6,110P57855,02:15,35.3
6,110P57855,02:30,35.0
6,110P57855,02:45,36.5
6,110P57855,03:00,34.0
6,110P57855,03:15,36.3
6,110P57855,03:30,37.3
