journey_id,t_unix,latitude,longitude,speed_mph,heading
229d223f,1722887870,38.66,-77.29,0.0,
229d223f,1722886568,38.66,-77.29,0.0,
229d223f,1722887210,38.66,-77.29,0.0,
a7151ca6,1722884870,38.636585,-77.269203,0.0,236.0
89e566b1,1722887822,38.62,-77.29,31.0,
fdc38f19,1722885230,38.657711,-77.279014,57.0,203.0
6921f1c9,1722885622,38.635718,-77.270911,0.0,211.0
6921f1c9,1722886756,38.635715,-77.270914,0.0,210.0
6921f1c9,1722885931,38.635718,-77.270911,0.0,211.0
6921f1c9,1722885049,38.635719,-77.270911,0.0,211.0
6921f1c9,1722885262,38.635719,-77.270911,0.0,211.0
932ec894,1722887674,38.671393,-77.24965,8.0,251.0
7a0b6a47,1722886123,38.664524,-77.2536,0.0,47.0
7a0b6a47,1722887212,38.66,-77.3,0.0,
7a0b6a47,1722886316,38.664451,-77.254443,16.0,317.0
29967266,1722887767,38.663865,-77.275518,54.0,216.0
66412ac7,1722885706,38.625504,-77.286525,0.0,227.0
3513cc1d,1722887523,38.634215,-77.26983,0.0,119.0
3513cc1d,1722887970,38.634219,-77.269839,0.0,117.0
4ddad791,1722886862,38.671513,-77.300394,0.0,296.0
4ddad791,1722886190,38.663122,-77.29329,0.0,316.0
4ddad791,1722887195,38.669089,-77.294201,38.0,138.0
e3b52df6,1722885141,38.65935,-77.29838,0.0,43.0
e3b52df6,1722885270,38.65935,-77.29838,0.0,43.0
3aa9ac15,1722885328,38.647667,-77.284583,77.0,203.0
6ca10eaf,1722887814,38.62,-77.27,3.0,
96e5fee1,1722885407,38.670822,-77.251915,26.0,254.0
2bac4c92,1722885617,38.642816,-77.293198,13.0,281.0
e75ff5c6,1722885704,38.639687,-77.294296,22.0,199.0
e75ff5c6,1722885503,38.641506,-77.291198,11.0,25.0
2c02a614,1722886441,38.641315,-77.287973,75.0,200.0
5cc4bb4f,1722885236,38.648583,-77.283759,4.0,23.0
18766811,1722884811,38.625442,-77.279533,8.0,10.0
7a0a4fd6,1722884404,38.638154,-77.268205,26.0,29.0
c3af1a90,1722884441,38.656068,-77.251472,37.0,210.0
43eb9ab7,1722885739,38.6273,-77.28857,0.0,74.0
43eb9ab7,1722885691,38.627939,-77.28927,16.0,171.0
e80b381d,1722884535,38.63444,-77.274871,15.0,342.0
12fee43a,1722885131,38.667394,-77.269711,20.0,61.0
12a22eaa,1722887942,38.649045,-77.26069,0.0,54.0
33e754d4,1722887618,38.642193,-77.295255,0.0,271.0
ef9f938f,1722884884,38.651153,-77.288087,0.0,118.0
33e754d4,1722886985,38.642193,-77.295255,0.0,271.0
33e754d4,1722887301,38.642193,-77.295255,0.0,271.0
562f1eb7,1722886447,38.621454,-77.283068,0.0,148.0
599acd1b,1722886531,38.644464,-77.287458,34.0,170.0
599acd1b,1722887257,38.62,-77.3,0.0,
55d94cb1,1722885766,38.627878,-77.284289,0.0,196.0
12dc41ab,1722885988,38.618129,-77.286463,48.0,223.0
274e9b9a,1722884434,38.649213,-77.301924,26.0,1.0
1cd6fdb0,1722887466,38.62,-77.29,14.0,
ada7db38,1722886894,38.670802,-77.250207,52.0,73.0
dcf9dc4c,1722887063,38.669013,-77.262601,21.0,81.0
481987ad,1722884496,38.650718,-77.294758,0.0,15.0
c8ba4112,1722884797,38.64,-77.3,0.0,
78b70867,1722885492,38.64,-77.3,0.0,
78b70867,1722885462,38.64,-77.3,0.0,
f5cc4dcd,1722885124,38.641231,-77.300563,0.0,76.0
f5cc4dcd,1722884932,38.641231,-77.300563,0.0,76.0
e651895e,1722885359,38.641993,-77.292647,0.0,91.0
4cd00562,1722885643,38.625376,-77.253528,0.0,176.0
172d9654,1722885930,38.634272,-77.272299,0.0,21.0
172d9654,1722886644,38.671085,-77.283642,13.0,8.0
172d9654,1722886632,38.669818,-77.28387,39.0,6.0
f6e3baf8,1722886955,38.673829,-77.241264,11.0,244.0
4b02f60c,1722885749,38.661381,-77.277427,49.0,203.0
79b3e7f6,1722887677,38.670528,-77.253445,30.0,256.0
20a4ee87,1722886333,38.659433,-77.29863,15.0,145.0
f20da1e3,1722884654,38.621608,-77.279921,0.0,213.0
73bfcb2d,1722887119,38.636881,-77.299069,18.0,209.0
d7961e6a,1722886509,38.639521,-77.296603,37.0,58.0
58d30e4f,1722887876,38.639727,-77.268402,8.0,216.0
51ebc8bf,1722886447,38.621697,-77.295923,68.0,21.0
fecc572a,1722884845,38.650223,-77.302014,0.0,351.0
ee999273,1722885873,38.63714,-77.29887,38.0,209.0
f05faa02,1722885735,38.673281,-77.242904,21.0,249.0
a441a7e5,1722885908,38.659505,-77.27764,14.0,23.0
f6cd8854,1722885906,38.636827,-77.292723,20.0,108.0
4b025b8d,1722886543,38.64,-77.3,1.0,
57781f46,1722887106,38.619347,-77.295881,0.0,331.0
57781f46,1722887085,38.619347,-77.295881,0.0,331.0
5376081e,1722885222,38.65282,-77.281724,76.0,203.0
4487de2d,1722884884,38.634482,-77.283034,0.0,288.0
4487de2d,1722885079,38.635573,-77.287444,32.0,288.0
71f652b2,1722886984,38.674591,-77.264454,35.0,312.0
dc9c1e34,1722887875,38.651178,-77.30188,0.0,250.0
dc9c1e34,1722887815,38.651619,-77.300873,6.0,211.0
93d6cdc5,1722885798,38.623166,-77.280117,51.0,41.0
2654b0b1,1722885509,38.673416,-77.25864,35.0,217.0
1fd2b98f,1722886298,38.663839,-77.297664,0.0,9.0
1fd2b98f,1722886824,38.661836,-77.298243,18.0,162.0
14e6bdff,1722884705,38.666413,-77.271794,26.0,52.0
14e6bdff,1722884400,38.644447,-77.285962,16.0,22.0
b43f10ff,1722886512,38.672793,-77.24471,18.0,249.0
75ad4de4,1722885197,38.64,-77.26,0.0,
a93af08e,1722886995,38.634194,-77.272,20.0,121.0
a93af08e,1722886536,38.6387,-77.300081,9.0,164.0
a93af08e,1722886164,38.640073,-77.300714,0.0,72.0
a93af08e,1722886923,38.632838,-77.277488,23.0,68.0
1e1d5c1b,1722886582,38.661643,-77.276943,62.0,205.0
f98443c3,1722887043,38.627732,-77.299717,13.0,61.0
bca2418e,1722885752,38.643801,-77.286433,20.0,22.0
bca2418e,1722885533,38.632235,-77.291209,24.0,15.0
8ee5ff47,1722886251,38.650463,-77.282753,31.0,24.0
c8c8442d,1722886455,38.651137,-77.289976,0.0,244.0
90174851,1722884814,38.62,-77.29,0.0,
4dc496f9,1722886356,38.652997,-77.288658,6.0,221.0
7ecb31cd,1722885900,38.635696,-77.288273,0.0,107.0
7ecb31cd,1722885525,38.652948,-77.286961,0.0,222.0
7ecb31cd,1722885858,38.636489,-77.291441,3.0,107.0
3ffd68d3,1722884969,38.66,-77.28,0.0,
78c5a48a,1722884555,38.640462,-77.296974,8.0,259.0
19895e24,1722886672,38.647066,-77.285191,57.0,203.0
8ea30b48,1722886885,38.662184,-77.252697,36.0,150.0
1a74749a,1722886989,38.62,-77.3,43.0,
f242291f,1722885618,38.650581,-77.302151,0.0,341.0
c4a18e36,1722886428,38.673465,-77.242831,26.0,249.0
c4a18e36,1722886584,38.673079,-77.259041,34.0,224.0
54992758,1722885970,38.654044,-77.281035,69.0,203.0
c74e242f,1722884857,38.63859,-77.289719,56.0,199.0
ece937c4,1722884992,38.651095,-77.30183,31.0,68.0
998c2bd9,1722887006,38.651453,-77.299916,39.0,80.0
212d3895,1722885982,38.643782,-77.286453,22.0,23.0
bba2ce6e,1722886460,38.673817,-77.241368,16.0,244.0
93a53bf0,1722886947,38.642518,-77.292673,0.0,218.0
ccc70086,1722885700,38.669315,-77.261234,73.0,261.0
1af471ed,1722884934,38.671102,-77.25041,28.0,252.0
c57f0304,1722885321,38.621879,-77.281585,39.0,42.0
f6af5b55,1722887200,38.631202,-77.289465,0.0,325.0
f6af5b55,1722886681,38.616641,-77.287662,37.0,21.0
55a4af73,1722884448,38.672319,-77.261928,9.0,275.0
10fb0211,1722886409,38.66,-77.27,21.0,
890807dc,1722884876,38.651933,-77.28842,0.0,223.0
890807dc,1722885200,38.642737,-77.295456,9.0,273.0
5484767b,1722886333,38.660705,-77.277765,29.0,203.0
b984c0e9,1722886802,38.617066,-77.298839,67.0,202.0
e7d9c1bb,1722885046,38.636806,-77.299112,0.0,209.0
bfd1e2f5,1722887680,38.64,-77.29,0.0,
4ab97e75,1722887511,38.671802,-77.248068,23.0,248.0
772441ea,1722886848,38.651666,-77.298358,0.0,271.0
772441ea,1722886956,38.65084,-77.298929,0.0,168.0
772441ea,1722886173,38.628336,-77.287682,0.0,160.0
80aa8831,1722885431,38.623767,-77.28441,37.0,322.0
772441ea,1722886771,38.650928,-77.290427,44.0,249.0
8bf9676d,1722887997,38.628661,-77.292932,69.0,198.0
934c6d0b,1722885122,38.644384,-77.286401,77.0,203.0
c1c7d7d0,1722884884,38.639613,-77.299683,13.0,156.0
c1c7d7d0,1722885109,38.635207,-77.295347,6.0,64.0
720f3187,1722884708,38.650788,-77.282601,26.0,23.0
720f3187,1722884945,38.665387,-77.273293,15.0,44.0
2550c940,1722886282,38.633981,-77.275062,0.0,58.0
2550c940,1722886354,38.631934,-77.273143,33.0,209.0
bc824733,1722885097,38.672304,-77.246211,15.0,249.0
2f8edfa2,1722887014,38.631243,-77.301775,43.0,25.0
7af3fbc5,1722886394,38.62,-77.29,6.0,
65d945e4,1722884559,38.634753,-77.283788,0.0,289.0
a0d93915,1722885083,38.65048,-77.290048,0.0,349.0
a0d93915,1722885353,38.64,-77.29,23.0,
6b5c5b26,1722886116,38.65432,-77.288208,0.0,31.0
6b5c5b26,1722886642,38.625911,-77.294554,67.0,200.0
e36c4857,1722886198,38.645759,-77.295308,0.0,47.0
e36c4857,1722884791,38.650564,-77.290096,0.0,348.0
e36c4857,1722884548,38.650713,-77.288766,21.0,142.0
e36c4857,1722886810,38.645885,-77.296454,30.0,265.0
e36c4857,1722885610,38.645306,-77.298875,0.0,92.0
1469b082,1722886717,38.671481,-77.272071,0.0,77.0
1301bd1d,1722884895,38.643039,-77.286755,13.0,21.0
1301bd1d,1722884631,38.629898,-77.292,15.0,17.0
9cede787,1722887063,38.6498,-77.258495,0.0,232.0
9cede787,1722887102,38.6498,-77.258495,0.0,232.0
9cede787,1722886700,38.6498,-77.258495,0.0,232.0
9cede787,1722885719,38.644794,-77.266923,9.0,51.0
f174fd87,1722886387,38.66,-77.26,0.0,
3d082c06,1722884641,38.672281,-77.260249,7.0,1.0
c21efc3d,1722886776,38.670167,-77.254463,67.0,256.0
f1dcf036,1722887317,38.669213,-77.262879,58.0,261.0
d2152b0b,1722886238,38.672965,-77.243236,74.0,249.0
9e4802c3,1722887874,38.64,-77.26,11.0,
aefe17f6,1722887030,38.653951,-77.281076,72.0,203.0
bc2780d3,1722885371,38.656989,-77.279075,13.0,23.0
bc2780d3,1722885386,38.658088,-77.278466,24.0,23.0
d1e52eaa,1722886223,38.643805,-77.286772,73.0,202.0
52493499,1722886391,38.634717,-77.290568,80.0,195.0
f52b803f,1722887977,38.666103,-77.251731,42.0,159.0
e9289b2e,1722887597,38.668626,-77.266557,59.0,255.0
40469a7d,1722885942,38.631021,-77.29128,42.0,356.0
97d76c1a,1722886919,38.645663,-77.285746,65.0,203.0
3825103d,1722886055,38.63287,-77.276228,0.0,127.0
f4b8afb5,1722885694,38.634349,-77.283234,31.0,107.0
860051f7,1722885654,38.630358,-77.291868,21.0,16.0
860051f7,1722886275,38.673088,-77.242307,62.0,68.0
cf834a50,1722886458,38.621219,-77.2755,42.0,205.0
9e6b92e5,1722887843,38.625463,-77.265188,0.0,234.0
9e6b92e5,1722887981,38.62376,-77.263603,23.0,55.0
ceb56de5,1722887096,38.651251,-77.289593,0.0,240.0
56ab0d9a,1722884996,38.649645,-77.283917,54.0,203.0
e533925d,1722886058,38.66159,-77.249144,0.0,359.0
e533925d,1722885690,38.66159,-77.249144,0.0,359.0
e533925d,1722886244,38.662856,-77.249934,6.0,265.0
a1252778,1722885310,38.651729,-77.300832,0.0,174.0
a1252778,1722885673,38.671151,-77.277444,15.0,93.0
67efe708,1722885231,38.653583,-77.257568,0.0,243.0
67efe708,1722885717,38.634112,-77.264496,21.0,95.0
67efe708,1722886059,38.62736,-77.257043,14.0,204.0
1ddd108d,1722887652,38.64,-77.28,0.0,
bf5632c4,1722885537,38.670987,-77.259795,33.0,324.0
fd43e5de,1722886192,38.655982,-77.285216,38.0,228.0
9c240732,1722885331,38.620797,-77.296301,11.0,20.0
4d16535b,1722885219,38.63912,-77.267676,0.0,23.0
99f93c38,1722886335,38.639578,-77.267972,0.0,18.0
99f93c38,1722886086,38.639578,-77.267972,0.0,18.0
99f93c38,1722887368,38.662213,-77.252694,0.0,330.0
99f93c38,1722887322,38.65826,-77.249782,21.0,4.0
99f93c38,1722887568,38.672303,-77.260265,0.0,359.0
1d8d5067,1722887026,38.672901,-77.258855,0.0,303.0
1d8d5067,1722887104,38.672901,-77.258855,0.0,303.0
bcf37fea,1722885429,38.634922,-77.268983,0.0,119.0
502f04a1,1722886568,38.619194,-77.275953,0.0,170.0
7b8aea06,1722885951,38.633343,-77.290821,1.0,15.0
7e98585a,1722886764,38.65201,-77.300876,0.0,58.0
d6d64123,1722887417,38.663367,-77.249514,0.0,48.0
d6d64123,1722886739,38.624293,-77.28928,0.0,155.0
d6d64123,1722886961,38.644671,-77.28582,28.0,23.0
fe10cdea,1722887544,38.644609,-77.296219,1.0,195.0
4322ebad,1722887426,38.634406,-77.291058,67.0,195.0
20bf65cb,1722884446,38.639031,-77.297838,8.0,100.0
70d8b66a,1722885659,38.653472,-77.289568,3.0,58.0
70d8b66a,1722885686,38.652947,-77.288669,4.0,222.0
70d8b66a,1722885992,38.63674,-77.290207,59.0,195.0
aa04c277,1722884732,38.641074,-77.265337,0.0,355.0
aa04c277,1722884911,38.641074,-77.265337,0.0,355.0
1e6a241c,1722886741,38.67062,-77.284819,0.0,42.0
2a63893d,1722885059,38.672357,-77.245396,58.0,249.0
33d88170,1722886617,38.653903,-77.253814,2.0,232.0
64acbe45,1722885097,38.657962,-77.249922,10.0,30.0
64acbe45,1722885325,38.652623,-77.255951,0.0,231.0
64acbe45,1722884713,38.652057,-77.253376,0.0,355.0
d61c939a,1722885372,38.654752,-77.272189,0.0,123.0
d61c939a,1722885057,38.658115,-77.301916,26.0,39.0
d61c939a,1722886086,38.651265,-77.264979,39.0,267.0
d2ec0f29,1722887465,38.623783,-77.272906,0.0,232.0
d2ec0f29,1722886829,38.650708,-77.258929,26.0,232.0
fca2f8b5,1722885622,38.640421,-77.293003,1.0,288.0
3a7ca3d0,1722885726,38.637842,-77.295311,0.0,197.0
91016a81,1722885427,38.637103,-77.271275,9.0,166.0
c1ae9c36,1722885884,38.637639,-77.282074,32.0,323.0
7e7a8a25,1722885047,38.637191,-77.271082,0.0,267.0
8e8ee03e,1722885516,38.632915,-77.277692,31.0,250.0
ceafaca8,1722887985,38.640143,-77.299877,11.0,163.0
ceafaca8,1722884742,38.632776,-77.269142,0.0,45.0
ceafaca8,1722885345,38.633899,-77.271041,0.0,306.0
7f91e15e,1722887305,38.651025,-77.26917,34.0,87.0
7f91e15e,1722887359,38.64,-77.28,8.0,
d178ec5b,1722886635,38.667725,-77.244489,12.0,308.0
d8f1a378,1722884884,38.634442,-77.290189,52.0,15.0
e84d66d4,1722886957,38.674192,-77.257888,37.0,217.0
41c55e8f,1722886199,38.656692,-77.283201,0.0,253.0
18396afe,1722885828,38.673238,-77.243353,18.0,248.0
91e8460a,1722885299,38.657873,-77.302179,3.0,40.0
85e2883d,1722886359,38.657365,-77.24859,0.0,285.0
1db64014,1722887393,38.66,-77.29,38.0,
321adeb7,1722885848,38.673263,-77.281441,31.0,253.0
431a65ed,1722885934,38.62,-77.29,4.0,
2ac1e5bc,1722884693,38.62,-77.29,0.0,
f878cfaa,1722886843,38.632722,-77.269186,1.0,149.0
2ac1e5bc,1722884987,38.62,-77.29,12.0,
27cfdea1,1722886019,38.617574,-77.298561,65.0,201.0
5d7920d1,1722887821,38.661752,-77.248409,0.0,105.0
5d7920d1,1722887548,38.669006,-77.262066,34.0,81.0
aa9904a0,1722884508,38.65323,-77.254856,4.0,231.0
b36fce9c,1722885308,38.623955,-77.294839,6.0,21.0
b36fce9c,1722885620,38.642011,-77.287375,16.0,20.0
d65d9c1d,1722887926,38.639375,-77.268513,2.0,300.0
d65d9c1d,1722887581,38.639408,-77.268483,0.0,204.0
d65d9c1d,1722886825,38.636614,-77.291856,34.0,108.0
a01987b4,1722886525,38.665928,-77.2726,13.0,47.0
ab23eca4,1722887930,38.673371,-77.254174,34.0,162.0
ddc487c8,1722886027,38.624996,-77.28709,0.0,48.0
ddc487c8,1722886789,38.648808,-77.301428,3.0,270.0
5011ca11,1722887661,38.633371,-77.300956,40.0,196.0
adfaf32c,1722886006,38.625502,-77.294395,76.0,201.0
82e4712e,1722885219,38.667387,-77.27044,69.0,240.0
553635d0,1722886380,38.666858,-77.271275,74.0,235.0
30f3f172,1722885734,38.64,-77.3,0.0,
30f3f172,1722885371,38.64,-77.3,6.0,
30f3f172,1722884741,38.662776,-77.252803,19.0,254.0
c7bdf8da,1722886117,38.626327,-77.293982,65.0,200.0
7db0134d,1722885742,38.657981,-77.287965,44.0,218.0
f827d5f1,1722885029,38.671846,-77.247953,19.0,249.0
95a81e7f,1722886984,38.671134,-77.249696,71.0,252.0
6b96d54b,1722887480,38.64,-77.26,13.0,
9cc3a0c8,1722887976,38.637023,-77.284747,0.0,357.0
a56241a0,1722885846,38.634881,-77.285242,0.0,107.0
9cc3a0c8,1722887508,38.642225,-77.266196,26.0,202.0
49584d62,1722887220,38.633931,-77.26872,4.0,30.0
49584d62,1722886698,38.636191,-77.269699,24.0,30.0
77047711,1722885664,38.64,-77.25,0.0,
be49f681,1722885858,38.62595,-77.287956,0.0,127.0
24f22b0b,1722887023,38.651248,-77.289406,0.0,236.0
24f22b0b,1722887317,38.642641,-77.295146,6.0,184.0
24f22b0b,1722886813,38.654888,-77.272313,25.0,299.0
cc4affd1,1722887666,38.624585,-77.294526,76.0,20.0
e9921b02,1722885843,38.651568,-77.257312,1.0,51.0
85da6355,1722885535,38.627845,-77.299148,0.0,329.0
85da6355,1722884785,38.627845,-77.299148,0.0,329.0
85da6355,1722885793,38.627845,-77.299148,0.0,329.0
85da6355,1722885607,38.627845,-77.299148,0.0,329.0
2e499c1a,1722885566,38.649559,-77.289211,0.0,5.0
2e499c1a,1722886142,38.64965,-77.261518,0.0,136.0
2e499c1a,1722886217,38.651748,-77.257044,1.0,51.0
2e499c1a,1722885824,38.6507,-77.290025,15.0,6.0
761003f8,1722887056,38.673074,-77.261917,14.0,260.0
6ef54a9f,1722887658,38.67002,-77.256287,50.0,260.0
999b97ae,1722887165,38.615877,-77.28812,55.0,200.0
51bdf2a8,1722884735,38.636324,-77.274725,0.0,298.0
51bdf2a8,1722885143,38.636324,-77.274725,0.0,298.0
51bdf2a8,1722887069,38.636324,-77.274725,0.0,298.0
51bdf2a8,1722887159,38.636324,-77.274725,0.0,298.0
51bdf2a8,1722884663,38.636324,-77.274725,0.0,298.0
51bdf2a8,1722884531,38.636324,-77.274726,0.0,298.0
20638c3a,1722886242,38.652795,-77.281468,21.0,23.0
c2a245a9,1722885393,38.621015,-77.296007,52.0,20.0
bf42aada,1722886714,38.672183,-77.24663,14.0,249.0
53720aea,1722886462,38.659981,-77.29772,0.0,72.0
53720aea,1722887404,38.659842,-77.298405,0.0,147.0
53720aea,1722887236,38.659842,-77.298405,0.0,147.0
ed89fa4f,1722887031,38.642214,-77.287219,0.0,21.0
e586dec2,1722887597,38.635005,-77.296482,0.0,246.0
2ea8a396,1722884592,38.619438,-77.298902,0.0,151.0
41bcf08a,1722887907,38.64097,-77.266622,0.0,22.0
7c1d3cec,1722885618,38.651936,-77.288289,0.0,43.0
3a81ac9f,1722886598,38.67486,-77.264843,42.0,311.0
3b7ebe1f,1722887410,38.636355,-77.294659,0.0,183.0
84766efc,1722887057,38.649913,-77.289966,34.0,172.0
198307ea,1722885826,38.651715,-77.297469,49.0,276.0
7cb6eb57,1722884658,38.667521,-77.240875,37.0,42.0
19d83987,1722884821,38.655294,-77.274419,34.0,106.0
6fcf7b83,1722887813,38.615695,-77.299635,41.0,208.0
6fcf7b83,1722887222,38.643524,-77.276968,0.0,17.0
a7af90da,1722885037,38.640569,-77.282879,29.0,187.0
31a674c6,1722885175,38.665934,-77.272896,57.0,228.0
9bab52de,1722886906,38.669662,-77.292012,0.0,93.0
5fc510b4,1722884551,38.65879,-77.278447,59.0,203.0
1cc8cb6f,1722886122,38.638566,-77.29791,0.0,207.0
b4bcc7a5,1722885363,38.64176,-77.288238,52.0,201.0
524bcb04,1722887805,38.636354,-77.290372,12.0,287.0
524bcb04,1722886992,38.638759,-77.268547,0.0,25.0
524bcb04,1722887169,38.638759,-77.268547,0.0,25.0
881fe6a9,1722886390,38.640119,-77.267965,4.0,20.0
c9c3bf33,1722884483,38.667769,-77.240592,37.0,42.0
2dc4af57,1722885245,38.620392,-77.297361,45.0,200.0
db4d4108,1722884884,38.656289,-77.28411,0.0,60.0
db4d4108,1722885310,38.65776,-77.249971,39.0,30.0
8412ca2b,1722884735,38.635176,-77.287545,0.0,6.0
666177cf,1722885058,38.65618,-77.284766,37.0,234.0
aff245e0,1722886174,38.644981,-77.301853,0.0,163.0
4d572524,1722887833,38.642899,-77.300994,37.0,162.0
10504823,1722887806,38.644463,-77.299964,0.0,206.0
10504823,1722886840,38.65085,-77.293472,0.0,285.0
10504823,1722886579,38.653938,-77.270524,4.0,310.0
ee2ee627,1722886814,38.655909,-77.27976,29.0,23.0
1d226e13,1722887147,38.6715,-77.250099,39.0,261.0
cc29ca5e,1722887474,38.62693,-77.280953,0.0,135.0
cc29ca5e,1722887306,38.627083,-77.283454,9.0,128.0
6efffd13,1722885072,38.646267,-77.285091,29.0,23.0
600c97be,1722887974,38.672842,-77.244986,33.0,248.0
eb197121,1722887018,38.653675,-77.288116,12.0,214.0
924018a2,1722887325,38.634061,-77.275121,0.0,57.0
6447a4df,1722887949,38.672835,-77.261359,30.0,85.0
1b8a5d40,1722887558,38.655193,-77.271774,0.0,197.0
1b8a5d40,1722887351,38.662819,-77.252651,0.0,258.0
13890c03,1722885424,38.642336,-77.300631,36.0,342.0
86202349,1722884829,38.673252,-77.24146,50.0,67.0
8e95da45,1722885444,38.625618,-77.278097,61.0,209.0
44d75d29,1722884820,38.669957,-77.254655,57.0,78.0
3d564278,1722885002,38.665608,-77.273769,54.0,226.0
8167ef9c,1722886883,38.662258,-77.252732,1.0,329.0
8b7ae2fc,1722884772,38.651135,-77.302041,0.0,249.0
8b7ae2fc,1722885273,38.630412,-77.290656,21.0,167.0
8b7ae2fc,1722885048,38.639942,-77.299836,34.0,161.0
c343ce2e,1722884578,38.661386,-77.277448,48.0,204.0
c01f7658,1722886999,38.673285,-77.242995,19.0,248.0
9f6b22cb,1722885479,38.623302,-77.295072,29.0,20.0
f736146d,1722886603,38.62332,-77.295718,67.0,201.0
8bba4e93,1722886230,38.623481,-77.294852,26.0,20.0
6e4b38d0,1722886659,38.631648,-77.282407,8.0,303.0
8c9031da,1722884466,38.625446,-77.287163,0.0,127.0
b09902d1,1722887162,38.6607,-77.277071,54.0,23.0
e64ad2a9,1722885675,38.664913,-77.274224,66.0,222.0
30f42bca,1722885673,38.652036,-77.282139,76.0,203.0
cda2e0d5,1722885214,38.656701,-77.279941,60.0,203.0
6a6997a9,1722885634,38.669155,-77.26332,53.0,261.0
29e97131,1722884407,38.627172,-77.293601,67.0,199.0
daaecfb1,1722886665,38.62985,-77.292108,21.0,17.0
ddafe31f,1722885545,38.64,-77.3,0.0,
ddafe31f,1722885683,38.64,-77.3,0.0,
ddafe31f,1722885824,38.64,-77.3,7.0,
f75e6610,1722886022,38.626105,-77.288355,31.0,127.0
df94ce90,1722887942,38.651345,-77.29517,32.0,285.0
ec0db15e,1722887837,38.639139,-77.288936,73.0,197.0
e1a3d763,1722885789,38.669862,-77.256812,84.0,261.0
ecf64d3a,1722885284,38.634403,-77.290356,14.0,15.0
c9573e2a,1722887978,38.649961,-77.286457,0.0,85.0
6eb6ee6f,1722887170,38.649935,-77.287065,4.0,93.0
135162b8,1722886352,38.63199,-77.290162,0.0,233.0
135162b8,1722886073,38.630434,-77.288819,0.0,322.0
135162b8,1722884765,38.626978,-77.286258,6.0,251.0
135162b8,1722884690,38.627264,-77.288942,14.0,138.0
cae73491,1722885033,38.628935,-77.293063,31.0,198.0
946d2ef3,1722885015,38.654386,-77.286952,0.0,126.0
946d2ef3,1722885681,38.673115,-77.27884,41.0,51.0
ccf945fa,1722886869,38.623551,-77.295605,62.0,200.0
e7d02900,1722887843,38.65809,-77.278506,12.0,23.0
845a9b66,1722885797,38.662259,-77.27616,34.0,26.0
3c7a4b29,1722886217,38.663454,-77.253999,0.0,242.0
3c7a4b29,1722886157,38.663454,-77.253999,0.0,242.0
3c7a4b29,1722886472,38.64,-77.27,3.0,
3c7a4b29,1722886700,38.649134,-77.272645,12.0,55.0
90de00b3,1722886961,38.64,-77.27,39.0,
c052ceb8,1722887938,38.652048,-77.287412,0.0,299.0
98a77add,1722887287,38.652668,-77.287243,0.0,215.0
6dc5d320,1722886165,38.618406,-77.297825,64.0,200.0
89fa27fa,1722886992,38.66002,-77.299412,11.0,65.0
129b025d,1722885439,38.616632,-77.29901,48.0,203.0
c9dee745,1722884943,38.669133,-77.264098,41.0,258.0
c2c298b4,1722886888,38.65988,-77.286076,37.0,34.0
c7ddf7bf,1722887766,38.649567,-77.261419,0.0,135.0
424cdd86,1722885677,38.642671,-77.286861,39.0,20.0
bbf4fcd8,1722884846,38.674875,-77.254274,0.0,59.0
956ca05d,1722885780,38.651251,-77.263977,37.0,283.0
35422625,1722885840,38.62,-77.3,0.0,
69291715,1722887965,38.641606,-77.295601,11.0,180.0
f77b48a6,1722884917,38.64,-77.27,0.0,
6d1478a1,1722886223,38.627384,-77.299461,0.0,62.0
fb5086ba,1722884925,38.625444,-77.287143,0.0,126.0
52068ec1,1722884723,38.640258,-77.300796,0.0,72.0
52068ec1,1722885179,38.640258,-77.300796,0.0,72.0
52068ec1,1722884475,38.640258,-77.300796,0.0,72.0
85a55035,1722886920,38.635297,-77.287565,0.0,8.0
6b605f7e,1722887259,38.641853,-77.29585,5.0,185.0
72da615a,1722886482,38.630167,-77.273239,26.0,150.0
60ff38f8,1722887296,38.656293,-77.26887,0.0,159.0
60ff38f8,1722887644,38.66545,-77.255623,35.0,315.0
72da615a,1722886527,38.62,-77.27,2.0,
24e44ef6,1722884628,38.669094,-77.261578,61.0,81.0
b100e850,1722885601,38.635002,-77.26943,0.0,300.0
b100e850,1722884446,38.635002,-77.26943,0.0,300.0
d420579a,1722887462,38.626095,-77.26056,0.0,56.0
8d8682b3,1722886529,38.666888,-77.270835,18.0,56.0
721bf502,1722885561,38.62,-77.29,0.0,
721bf502,1722884889,38.62,-77.29,13.0,
a37d2eaa,1722886666,38.644141,-77.286858,65.0,203.0
2e411a6c,1722887282,38.653423,-77.288254,4.0,32.0
bf80b5c5,1722886699,38.642141,-77.266117,26.0,202.0
bcbe0477,1722885148,38.630757,-77.289804,0.0,142.0
bcbe0477,1722885082,38.631337,-77.289738,10.0,143.0
81896d3a,1722887659,38.649702,-77.258783,9.0,150.0
f1b07a30,1722885521,38.63447,-77.274503,0.0,238.0
f1b07a30,1722885815,38.642129,-77.288901,37.0,30.0
e1c632b2,1722886936,38.6398,-77.294221,5.0,200.0
e1c632b2,1722886300,38.651361,-77.28731,12.0,9.0
e84ffc5f,1722885787,38.67248,-77.24431,61.0,68.0
eae8d078,1722887369,38.650581,-77.301979,14.0,341.0
e84ffc5f,1722885358,38.645653,-77.28538,21.0,23.0
